EntryID_S1,SessionID,Session_Order,ProjectID,Project,Is_Sequel,Archetype,Production_Date,Language,Vendor,Number_of_Actors,LS_Words_Total,SS_Words_Total,HTR_Words_Total,STR_Words_Total,NoTR_Words_Total,Estimated_Hours,Currency,Standard_Rate_per_Hour,Cost_Forecast_S1,Cost_Actuals_S1,Exchange_Rate,Billing_Forecast_S1,Billing_Actuals_S1
S1E00529,S09_SilverCrownII_Spanish,9,P029,SilverCrown II,True,aaa,2023-10-30,Spanish,GridMark,39,0,0,1014,3042,16224,42,EUR,340.0,15708.0,16283.64,1.09,18833.89,19524.08
S1E00531,S10_SilverCrownII_French,10,P029,SilverCrown II,True,aaa,2023-12-31,French,GridMark,48,1705,1137,1478,2046,5004,54,EUR,420.0,24948.0,23587.56,1.09,29912.65,28281.48
S1E00530,S10_SilverCrownII_German,10,P029,SilverCrown II,True,aaa,2023-12-31,German,GridMark,54,1705,1137,1478,2046,5004,59,EUR,400.0,25960.0,28944.43,1.09,31126.04,34704.37
S1E00532,S10_SilverCrownII_Spanish,10,P029,SilverCrown II,True,aaa,2023-12-31,Spanish,GridMark,39,1705,1137,1478,2046,5004,45,EUR,340.0,16830.0,16842.23,1.09,20179.17,20193.83
S1E00534,S11_SilverCrownII_French,11,P029,SilverCrown II,True,aaa,2024-07-16,French,GridMark,48,893,781,1339,2009,6141,52,EUR,420.0,24024.0,22440.22,1.12,29597.57,27646.35
S1E00533,S11_SilverCrownII_German,11,P029,SilverCrown II,True,aaa,2024-07-16,German,GridMark,51,893,781,1339,2009,6141,52,EUR,400.0,22880.0,25544.98,1.12,28188.16,31471.42
S1E00535,S11_SilverCrownII_Spanish,11,P029,SilverCrown II,True,aaa,2024-07-16,Spanish,GridMark,39,893,781,1339,2009,6141,42,EUR,340.0,15708.0,13197.87,1.12,19352.26,16259.78
S1E00541,S01_ThornCrest_BrazilianPortuguese,1,P030,ThornCrest,False,mega,2025-06-09,Brazilian Portuguese,SoundHouse,38,6563,5743,9845,14767,45126,165,EUR,252.2,45774.3,55819.72,1.21,60925.59,74296.05
S1E00546,S01_ThornCrest_Chinese,1,P030,ThornCrest,False,mega,2025-06-09,Chinese,AsiaSound,32,6563,5743,9845,14767,45126,163,EUR,257.6,46187.68,59884.05,1.21,61475.8,79705.67
S1E00542,S01_ThornCrest_Dutch,1,P030,ThornCrest,False,mega,2025-06-09,Dutch,SonicBridge,38,6563,5743,9845,14767,45126,165,EUR,483.0,87664.5,93839.91,1.21,116681.45,124900.92
S1E00544,S01_ThornCrest_English,1,P030,ThornCrest,False,mega,2025-06-09,English,SonicBridge,46,6563,5743,9845,14767,45126,171,EUR,462.0,86902.2,108826.2,1.21,115666.83,144847.67
S1E00537,S01_ThornCrest_French,1,P030,ThornCrest,False,mega,2025-06-09,French,SonicBridge,48,6563,5743,9845,14767,45126,171,EUR,441.0,82952.1,98199.97,1.21,110409.25,130704.16
S1E00536,S01_ThornCrest_German,1,P030,ThornCrest,False,mega,2025-06-09,German,SonicBridge,54,6563,5743,9845,14767,45126,178,EUR,420.0,82236.0,86967.89,1.21,109456.12,115754.26
S1E00539,S01_ThornCrest_Japanese,1,P030,ThornCrest,False,mega,2025-06-09,Japanese,AsiaSound,36,6563,5743,9845,14767,45126,166,EUR,920.0,167992.0,217362.05,1.21,223597.35,289308.89
S1E00545,S01_ThornCrest_Korean,1,P030,ThornCrest,False,mega,2025-06-09,Korean,AsiaSound,36,6563,5743,9845,14767,45126,163,EUR,478.4,85777.12,109786.97,1.21,114169.35,146126.46
S1E00540,S01_ThornCrest_LATAM,1,P030,ThornCrest,False,mega,2025-06-09,LATAM,SoundHouse,38,6563,5743,9845,14767,45126,166,EUR,232.8,42509.28,59130.75,1.21,56579.85,78703.03
S1E00543,S01_ThornCrest_Polish,1,P030,ThornCrest,False,mega,2025-06-09,Polish,SonicBridge,36,6563,5743,9845,14767,45126,169,EUR,210.0,39039.0,45952.74,1.21,51960.91,61163.1
S1E00538,S01_ThornCrest_Spanish,1,P030,ThornCrest,False,mega,2025-06-09,Spanish,SonicBridge,39,6563,5743,9845,14767,45126,171,EUR,357.0,67151.7,73959.23,1.21,89378.91,98439.74
S1E00552,S02_ThornCrest_BrazilianPortuguese,2,P030,ThornCrest,False,mega,2025-06-19,Brazilian Portuguese,SoundHouse,38,11628,7752,10078,13954,34114,187,EUR,252.2,51877.54,65264.07,1.21,69049.01,86866.48
S1E00557,S02_ThornCrest_Chinese,2,P030,ThornCrest,False,mega,2025-06-19,Chinese,AsiaSound,32,11628,7752,10078,13954,34114,185,EUR,257.6,52421.6,57161.0,1.21,69773.15,76081.29
S1E00553,S02_ThornCrest_Dutch,2,P030,ThornCrest,False,mega,2025-06-19,Dutch,SonicBridge,38,11628,7752,10078,13954,34114,189,EUR,483.0,100415.7,117521.46,1.21,133653.3,156421.06
S1E00555,S02_ThornCrest_English,2,P030,ThornCrest,False,mega,2025-06-19,English,SonicBridge,46,11628,7752,10078,13954,34114,197,EUR,462.0,100115.4,88097.95,1.21,133253.6,117258.37
S1E00548,S02_ThornCrest_French,2,P030,ThornCrest,False,mega,2025-06-19,French,SonicBridge,48,11628,7752,10078,13954,34114,197,EUR,441.0,95564.7,114033.79,1.21,127196.62,151778.97
S1E00547,S02_ThornCrest_German,2,P030,ThornCrest,False,mega,2025-06-19,German,SonicBridge,54,11628,7752,10078,13954,34114,203,EUR,420.0,93786.0,106842.45,1.21,124829.17,142207.3
S1E00550,S02_ThornCrest_Japanese,2,P030,ThornCrest,False,mega,2025-06-19,Japanese,AsiaSound,36,11628,7752,10078,13954,34114,186,EUR,920.0,188232.0,256068.94,1.21,250536.79,340827.76
S1E00556,S02_ThornCrest_Korean,2,P030,ThornCrest,False,mega,2025-06-19,Korean,AsiaSound,36,11628,7752,10078,13954,34114,185,EUR,478.4,97354.4,125894.95,1.21,129578.71,167566.18
S1E00551,S02_ThornCrest_LATAM,2,P030,ThornCrest,False,mega,2025-06-19,LATAM,SoundHouse,38,11628,7752,10078,13954,34114,185,EUR,232.8,47374.8,50550.73,1.21,63055.86,67283.02
S1E00554,S02_ThornCrest_Polish,2,P030,ThornCrest,False,mega,2025-06-19,Polish,SonicBridge,36,11628,7752,10078,13954,34114,188,EUR,210.0,43428.0,51844.3,1.21,57802.67,69004.76
S1E00549,S02_ThornCrest_Spanish,2,P030,ThornCrest,False,mega,2025-06-19,Spanish,SonicBridge,39,11628,7752,10078,13954,34114,192,EUR,357.0,75398.4,87773.88,1.21,100355.27,116827.03
S1E00563,S03_ThornCrest_BrazilianPortuguese,3,P030,ThornCrest,False,mega,2025-12-20,Brazilian Portuguese,SoundHouse,38,5941,5198,8912,13368,40850,152,EUR,252.2,42167.84,48897.56,1.21,56125.4,65082.65
S1E00568,S03_ThornCrest_Chinese,3,P030,ThornCrest,False,mega,2025-12-20,Chinese,AsiaSound,32,5941,5198,8912,13368,40850,147,EUR,257.6,41653.92,54216.43,1.21,55441.37,72162.07
S1E00564,S03_ThornCrest_Dutch,3,P030,ThornCrest,False,mega,2025-12-20,Dutch,SonicBridge,38,5941,5198,8912,13368,40850,157,EUR,483.0,83414.1,89915.53,1.21,111024.17,119677.57
S1E00566,S03_ThornCrest_English,3,P030,ThornCrest,False,mega,2025-12-20,English,SonicBridge,46,5941,5198,8912,13368,40850,157,EUR,462.0,79787.4,79463.0,1.21,106197.03,105765.25
S1E00559,S03_ThornCrest_French,3,P030,ThornCrest,False,mega,2025-12-20,French,SonicBridge,48,5941,5198,8912,13368,40850,161,EUR,441.0,78101.1,95553.92,1.21,103952.56,127182.27
S1E00558,S03_ThornCrest_German,3,P030,ThornCrest,False,mega,2025-12-20,German,SonicBridge,54,5941,5198,8912,13368,40850,167,EUR,420.0,77154.0,93420.47,1.21,102691.97,124342.65
S1E00561,S03_ThornCrest_Japanese,3,P030,ThornCrest,False,mega,2025-12-20,Japanese,AsiaSound,36,5941,5198,8912,13368,40850,150,EUR,920.0,151800.0,180010.03,1.21,202045.8,239593.35
S1E00567,S03_ThornCrest_Korean,3,P030,ThornCrest,False,mega,2025-12-20,Korean,AsiaSound,36,5941,5198,8912,13368,40850,150,EUR,478.4,78936.0,89742.84,1.21,105063.82,119447.72
S1E00562,S03_ThornCrest_LATAM,3,P030,ThornCrest,False,mega,2025-12-20,LATAM,SoundHouse,38,5941,5198,8912,13368,40850,151,EUR,232.8,38668.08,40475.18,1.21,51467.21,53872.46
S1E00565,S03_ThornCrest_Polish,3,P030,ThornCrest,False,mega,2025-12-20,Polish,SonicBridge,36,5941,5198,8912,13368,40850,156,EUR,210.0,36036.0,47743.9,1.21,47963.92,63547.13
S1E00560,S03_ThornCrest_Spanish,3,P030,ThornCrest,False,mega,2025-12-20,Spanish,SonicBridge,39,5941,5198,8912,13368,40850,156,EUR,357.0,61261.2,64907.33,1.21,81538.66,86391.66
S1E00574,S04_ThornCrest_BrazilianPortuguese,4,P030,ThornCrest,False,mega,2026-03-04,Brazilian Portuguese,SoundHouse,38,0,0,3554,10662,56864,97,EUR,252.2,26909.74,30135.93,1.18,34928.84,39116.44
S1E00579,S04_ThornCrest_Chinese,4,P030,ThornCrest,False,mega,2026-03-04,Chinese,AsiaSound,32,0,0,3554,10662,56864,94,EUR,257.6,26635.84,30946.92,1.18,34573.32,40169.1
S1E00575,S04_ThornCrest_Dutch,4,P030,ThornCrest,False,mega,2026-03-04,Dutch,SonicBridge,38,0,0,3554,10662,56864,110,EUR,483.0,58443.0,61886.72,1.18,75859.01,80328.96
S1E00577,S04_ThornCrest_English,4,P030,ThornCrest,False,mega,2026-03-04,English,SonicBridge,46,0,0,3554,10662,56864,114,EUR,462.0,57934.8,68061.95,1.18,75199.37,88344.41
S1E00570,S04_ThornCrest_French,4,P030,ThornCrest,False,mega,2026-03-04,French,SonicBridge,48,0,0,3554,10662,56864,117,EUR,441.0,56756.7,74434.76,1.18,73670.2,96616.32
S1E00569,S04_ThornCrest_German,4,P030,ThornCrest,False,mega,2026-03-04,German,SonicBridge,54,0,0,3554,10662,56864,126,EUR,420.0,58212.0,57757.87,1.18,75559.18,74969.72
S1E00572,S04_ThornCrest_Japanese,4,P030,ThornCrest,False,mega,2026-03-04,Japanese,AsiaSound,36,0,0,3554,10662,56864,98,EUR,920.0,99176.0,118353.35,1.18,128730.45,153622.65
S1E00578,S04_ThornCrest_Korean,4,P030,ThornCrest,False,mega,2026-03-04,Korean,AsiaSound,36,0,0,3554,10662,56864,97,EUR,478.4,51045.28,60117.07,1.18,66256.77,78031.96
S1E00573,S04_ThornCrest_LATAM,4,P030,ThornCrest,False,mega,2026-03-04,LATAM,SoundHouse,38,0,0,3554,10662,56864,96,EUR,232.8,24583.68,28493.49,1.18,31909.62,36984.55
S1E00576,S04_ThornCrest_Polish,4,P030,ThornCrest,False,mega,2026-03-04,Polish,SonicBridge,36,0,0,3554,10662,56864,105,EUR,210.0,24255.0,27362.48,1.18,31482.99,35516.5
S1E00571,S04_ThornCrest_Spanish,4,P030,ThornCrest,False,mega,2026-03-04,Spanish,SonicBridge,39,0,0,3554,10662,56864,102,EUR,357.0,40055.4,41215.25,1.18,51991.91,53497.39
S1E00585,S05_ThornCrest_BrazilianPortuguese,5,P030,ThornCrest,False,mega,2026-05-13,Brazilian Portuguese,SoundHouse,38,5580,4883,8371,12557,38371,141,EUR,252.2,39116.22,,1.18,50772.85,
S1E00590,S05_ThornCrest_Chinese,5,P030,ThornCrest,False,mega,2026-05-13,Chinese,AsiaSound,32,5580,4883,8371,12557,38371,141,EUR,257.6,39953.76,,1.18,51859.98,
S1E00586,S05_ThornCrest_Dutch,5,P030,ThornCrest,False,mega,2026-05-13,Dutch,SonicBridge,38,5580,4883,8371,12557,38371,150,EUR,483.0,79695.0,,1.18,103444.11,
S1E00588,S05_ThornCrest_English,5,P030,ThornCrest,False,mega,2026-05-13,English,SonicBridge,46,5580,4883,8371,12557,38371,150,EUR,462.0,76230.0,,1.18,98946.54,
S1E00581,S05_ThornCrest_French,5,P030,ThornCrest,False,mega,2026-05-13,French,SonicBridge,48,5580,4883,8371,12557,38371,153,EUR,441.0,74220.3,,1.18,96337.95,
S1E00580,S05_ThornCrest_German,5,P030,ThornCrest,False,mega,2026-05-13,German,SonicBridge,54,5580,4883,8371,12557,38371,158,EUR,420.0,72996.0,,1.18,94748.81,
S1E00583,S05_ThornCrest_Japanese,5,P030,ThornCrest,False,mega,2026-05-13,Japanese,AsiaSound,36,5580,4883,8371,12557,38371,141,EUR,920.0,142692.0,,1.18,185214.22,
S1E00589,S05_ThornCrest_Korean,5,P030,ThornCrest,False,mega,2026-05-13,Korean,AsiaSound,36,5580,4883,8371,12557,38371,140,EUR,478.4,73673.6,,1.18,95628.33,
S1E00584,S05_ThornCrest_LATAM,5,P030,ThornCrest,False,mega,2026-05-13,LATAM,SoundHouse,38,5580,4883,8371,12557,38371,144,EUR,232.8,36875.52,,1.18,47864.42,
S1E00587,S05_ThornCrest_Polish,5,P030,ThornCrest,False,mega,2026-05-13,Polish,SonicBridge,36,5580,4883,8371,12557,38371,145,EUR,210.0,33495.0,,1.18,43476.51,
S1E00582,S05_ThornCrest_Spanish,5,P030,ThornCrest,False,mega,2026-05-13,Spanish,SonicBridge,39,5580,4883,8371,12557,38371,146,EUR,357.0,57334.2,,1.18,74419.79,
S1E00596,S06_ThornCrest_BrazilianPortuguese,6,P030,ThornCrest,False,mega,2026-11-14,Brazilian Portuguese,SoundHouse,38,0,964,2573,5789,22837,55,EUR,252.2,15258.1,,1.18,19805.01,
S1E00601,S06_ThornCrest_Chinese,6,P030,ThornCrest,False,mega,2026-11-14,Chinese,AsiaSound,32,0,964,2573,5789,22837,55,EUR,257.6,15584.8,,1.18,20229.07,
S1E00597,S06_ThornCrest_Dutch,6,P030,ThornCrest,False,mega,2026-11-14,Dutch,SonicBridge,38,0,964,2573,5789,22837,79,EUR,483.0,41972.7,,1.18,54480.56,
S1E00599,S06_ThornCrest_English,6,P030,ThornCrest,False,mega,2026-11-14,English,SonicBridge,46,0,964,2573,5789,22837,94,EUR,462.0,47770.8,,1.18,62006.5,
S1E00592,S06_ThornCrest_French,6,P030,ThornCrest,False,mega,2026-11-14,French,SonicBridge,48,0,964,2573,5789,22837,98,EUR,441.0,47539.8,,1.18,61706.66,
S1E00591,S06_ThornCrest_German,6,P030,ThornCrest,False,mega,2026-11-14,German,SonicBridge,54,0,964,2573,5789,22837,109,EUR,420.0,50358.0,,1.18,65364.68,
S1E00594,S06_ThornCrest_Japanese,6,P030,ThornCrest,False,mega,2026-11-14,Japanese,AsiaSound,36,0,964,2573,5789,22837,53,EUR,920.0,53636.0,,1.18,69619.53,
S1E00600,S06_ThornCrest_Korean,6,P030,ThornCrest,False,mega,2026-11-14,Korean,AsiaSound,36,0,964,2573,5789,22837,51,EUR,478.4,26838.24,,1.18,34836.04,
S1E00595,S06_ThornCrest_LATAM,6,P030,ThornCrest,False,mega,2026-11-14,LATAM,SoundHouse,38,0,964,2573,5789,22837,54,EUR,232.8,13828.32,,1.18,17949.16,
S1E00598,S06_ThornCrest_Polish,6,P030,ThornCrest,False,mega,2026-11-14,Polish,SonicBridge,36,0,964,2573,5789,22837,74,EUR,210.0,17094.0,,1.18,22188.01,
S1E00593,S06_ThornCrest_Spanish,6,P030,ThornCrest,False,mega,2026-11-14,Spanish,SonicBridge,39,0,964,2573,5789,22837,81,EUR,357.0,31808.7,,1.18,41287.69,
S1E00607,S07_ThornCrest_BrazilianPortuguese,7,P030,ThornCrest,False,mega,2027-02-04,Brazilian Portuguese,SoundHouse,38,16095,2926,3511,2926,3807,125,EUR,252.2,34677.5,,1.18,45011.39,
S1E00612,S07_ThornCrest_Chinese,7,P030,ThornCrest,False,mega,2027-02-04,Chinese,AsiaSound,32,16095,2926,3511,2926,3807,120,EUR,257.6,34003.2,,1.18,44136.15,
S1E00608,S07_ThornCrest_Dutch,7,P030,ThornCrest,False,mega,2027-02-04,Dutch,SonicBridge,38,16095,2926,3511,2926,3807,151,EUR,483.0,80226.3,,1.18,104133.74,
S1E00610,S07_ThornCrest_English,7,P030,ThornCrest,False,mega,2027-02-04,English,SonicBridge,46,16095,2926,3511,2926,3807,163,EUR,462.0,82836.6,,1.18,107521.91,
S1E00603,S07_ThornCrest_French,7,P030,ThornCrest,False,mega,2027-02-04,French,SonicBridge,48,16095,2926,3511,2926,3807,169,EUR,441.0,81981.9,,1.18,106412.51,
S1E00602,S07_ThornCrest_German,7,P030,ThornCrest,False,mega,2027-02-04,German,SonicBridge,54,16095,2926,3511,2926,3807,175,EUR,420.0,80850.0,,1.18,104943.3,
S1E00605,S07_ThornCrest_Japanese,7,P030,ThornCrest,False,mega,2027-02-04,Japanese,AsiaSound,36,16095,2926,3511,2926,3807,122,EUR,920.0,123464.0,,1.18,160256.27,
S1E00611,S07_ThornCrest_Korean,7,P030,ThornCrest,False,mega,2027-02-04,Korean,AsiaSound,36,16095,2926,3511,2926,3807,121,EUR,478.4,63675.04,,1.18,82650.2,
S1E00606,S07_ThornCrest_LATAM,7,P030,ThornCrest,False,mega,2027-02-04,LATAM,SoundHouse,38,16095,2926,3511,2926,3807,124,EUR,232.8,31753.92,,1.18,41216.59,
S1E00609,S07_ThornCrest_Polish,7,P030,ThornCrest,False,mega,2027-02-04,Polish,SonicBridge,36,16095,2926,3511,2926,3807,141,EUR,210.0,32571.0,,1.18,42277.16,
S1E00604,S07_ThornCrest_Spanish,7,P030,ThornCrest,False,mega,2027-02-04,Spanish,SonicBridge,39,16095,2926,3511,2926,3807,150,EUR,357.0,58905.0,,1.18,76458.69,
S1E00618,S08_ThornCrest_BrazilianPortuguese,8,P030,ThornCrest,False,mega,2027-03-26,Brazilian Portuguese,SoundHouse,38,4278,2852,3707,5133,12552,78,EUR,252.2,21638.76,,1.18,28087.11,
S1E00623,S08_ThornCrest_Chinese,8,P030,ThornCrest,False,mega,2027-03-26,Chinese,AsiaSound,32,4278,2852,3707,5133,12552,75,EUR,257.6,21252.0,,1.18,27585.1,
S1E00619,S08_ThornCrest_Dutch,8,P030,ThornCrest,False,mega,2027-03-26,Dutch,SonicBridge,38,4278,2852,3707,5133,12552,94,EUR,483.0,49942.2,,1.18,64824.98,
S1E00621,S08_ThornCrest_English,8,P030,ThornCrest,False,mega,2027-03-26,English,SonicBridge,46,4278,2852,3707,5133,12552,107,EUR,462.0,54377.4,,1.18,70581.87,
S1E00614,S08_ThornCrest_French,8,P030,ThornCrest,False,mega,2027-03-26,French,SonicBridge,48,4278,2852,3707,5133,12552,111,EUR,441.0,53846.1,,1.18,69892.24,
S1E00613,S08_ThornCrest_German,8,P030,ThornCrest,False,mega,2027-03-26,German,SonicBridge,54,4278,2852,3707,5133,12552,123,EUR,420.0,56826.0,,1.18,73760.15,
S1E00616,S08_ThornCrest_Japanese,8,P030,ThornCrest,False,mega,2027-03-26,Japanese,AsiaSound,36,4278,2852,3707,5133,12552,76,EUR,920.0,76912.0,,1.18,99831.78,
S1E00622,S08_ThornCrest_Korean,8,P030,ThornCrest,False,mega,2027-03-26,Korean,AsiaSound,36,4278,2852,3707,5133,12552,74,EUR,478.4,38941.76,,1.18,50546.4,
S1E00617,S08_ThornCrest_LATAM,8,P030,ThornCrest,False,mega,2027-03-26,LATAM,SoundHouse,38,4278,2852,3707,5133,12552,76,EUR,232.8,19462.08,,1.18,25261.78,
S1E00620,S08_ThornCrest_Polish,8,P030,ThornCrest,False,mega,2027-03-26,Polish,SonicBridge,36,4278,2852,3707,5133,12552,93,EUR,210.0,21483.0,,1.18,27884.93,
S1E00615,S08_ThornCrest_Spanish,8,P030,ThornCrest,False,mega,2027-03-26,Spanish,SonicBridge,39,4278,2852,3707,5133,12552,97,EUR,357.0,38091.9,,1.18,49443.29,
S1E00629,S09_ThornCrest_BrazilianPortuguese,9,P030,ThornCrest,False,mega,2027-04-08,Brazilian Portuguese,SoundHouse,38,2062,1374,1787,2474,6051,47,EUR,252.2,13038.74,,1.18,16924.28,
S1E00634,S09_ThornCrest_Chinese,9,P030,ThornCrest,False,mega,2027-04-08,Chinese,AsiaSound,32,2062,1374,1787,2474,6051,42,EUR,257.6,11901.12,,1.18,15447.65,
S1E00630,S09_ThornCrest_Dutch,9,P030,ThornCrest,False,mega,2027-04-08,Dutch,SonicBridge,38,2062,1374,1787,2474,6051,82,EUR,483.0,43566.6,,1.18,56549.45,
S1E00632,S09_ThornCrest_English,9,P030,ThornCrest,False,mega,2027-04-08,English,SonicBridge,46,2062,1374,1787,2474,6051,96,EUR,462.0,48787.2,,1.18,63325.79,
S1E00625,S09_ThornCrest_French,9,P030,ThornCrest,False,mega,2027-04-08,French,SonicBridge,48,2062,1374,1787,2474,6051,98,EUR,441.0,47539.8,,1.18,61706.66,
S1E00624,S09_ThornCrest_German,9,P030,ThornCrest,False,mega,2027-04-08,German,SonicBridge,54,2062,1374,1787,2474,6051,112,EUR,420.0,51744.0,,1.18,67163.71,
S1E00627,S09_ThornCrest_Japanese,9,P030,ThornCrest,False,mega,2027-04-08,Japanese,AsiaSound,36,2062,1374,1787,2474,6051,48,EUR,920.0,48576.0,,1.18,63051.65,
S1E00633,S09_ThornCrest_Korean,9,P030,ThornCrest,False,mega,2027-04-08,Korean,AsiaSound,36,2062,1374,1787,2474,6051,44,EUR,478.4,23154.56,,1.18,30054.62,
S1E00628,S09_ThornCrest_LATAM,9,P030,ThornCrest,False,mega,2027-04-08,LATAM,SoundHouse,38,2062,1374,1787,2474,6051,48,EUR,232.8,12291.84,,1.18,15954.81,
S1E00631,S09_ThornCrest_Polish,9,P030,ThornCrest,False,mega,2027-04-08,Polish,SonicBridge,36,2062,1374,1787,2474,6051,77,EUR,210.0,17787.0,,1.18,23087.53,
S1E00626,S09_ThornCrest_Spanish,9,P030,ThornCrest,False,mega,2027-04-08,Spanish,SonicBridge,39,2062,1374,1787,2474,6051,84,EUR,357.0,32986.8,,1.18,42816.87,
S1E00640,S10_ThornCrest_BrazilianPortuguese,10,P030,ThornCrest,False,mega,2027-06-06,Brazilian Portuguese,SoundHouse,38,5901,1073,1287,1073,1396,64,EUR,252.2,17754.88,,1.18,23045.83,
S1E00645,S10_ThornCrest_Chinese,10,P030,ThornCrest,False,mega,2027-06-06,Chinese,AsiaSound,32,5901,1073,1287,1073,1396,60,EUR,257.6,17001.6,,1.18,22068.08,
S1E00641,S10_ThornCrest_Dutch,10,P030,ThornCrest,False,mega,2027-06-06,Dutch,SonicBridge,38,5901,1073,1287,1073,1396,93,EUR,483.0,49410.9,,1.18,64135.35,
S1E00643,S10_ThornCrest_English,10,P030,ThornCrest,False,mega,2027-06-06,English,SonicBridge,46,5901,1073,1287,1073,1396,106,EUR,462.0,53869.2,,1.18,69922.22,
S1E00636,S10_ThornCrest_French,10,P030,ThornCrest,False,mega,2027-06-06,French,SonicBridge,48,5901,1073,1287,1073,1396,113,EUR,441.0,54816.3,,1.18,71151.56,
S1E00635,S10_ThornCrest_German,10,P030,ThornCrest,False,mega,2027-06-06,German,SonicBridge,54,5901,1073,1287,1073,1396,122,EUR,420.0,56364.0,,1.18,73160.47,
S1E00638,S10_ThornCrest_Japanese,10,P030,ThornCrest,False,mega,2027-06-06,Japanese,AsiaSound,36,5901,1073,1287,1073,1396,61,EUR,920.0,61732.0,,1.18,80128.14,
S1E00644,S10_ThornCrest_Korean,10,P030,ThornCrest,False,mega,2027-06-06,Korean,AsiaSound,36,5901,1073,1287,1073,1396,62,EUR,478.4,32626.88,,1.18,42349.69,
S1E00639,S10_ThornCrest_LATAM,10,P030,ThornCrest,False,mega,2027-06-06,LATAM,SoundHouse,38,5901,1073,1287,1073,1396,62,EUR,232.8,15876.96,,1.18,20608.29,
S1E00642,S10_ThornCrest_Polish,10,P030,ThornCrest,False,mega,2027-06-06,Polish,SonicBridge,36,5901,1073,1287,1073,1396,92,EUR,210.0,21252.0,,1.18,27585.1,
S1E00637,S10_ThornCrest_Spanish,10,P030,ThornCrest,False,mega,2027-06-06,Spanish,SonicBridge,39,5901,1073,1287,1073,1396,96,EUR,357.0,37699.2,,1.18,48933.56,
S1E00649,S01_VoidShard_BrazilianPortuguese,1,P031,VoidShard,False,mega,2024-02-27,Brazilian Portuguese,LatinaVox,38,31054,2587,3450,3450,2590,196,EUR,260.0,56056.0,53596.58,1.12,69060.99,66030.99
S1E00650,S01_VoidShard_Chinese,1,P031,VoidShard,False,mega,2024-02-27,Chinese,TokyoVox,32,31054,2587,3450,3450,2590,195,EUR,280.0,60060.0,48615.34,1.12,73993.92,59894.1
S1E00654,S01_VoidShard_Dutch,1,P031,VoidShard,False,mega,2024-02-27,Dutch,SonicBridge,38,31054,2587,3450,3450,2590,222,EUR,483.0,117948.6,121204.89,1.12,145312.68,149324.42
S1E00655,S01_VoidShard_English,1,P031,VoidShard,False,mega,2024-02-27,English,SonicBridge,46,31054,2587,3450,3450,2590,236,EUR,462.0,119935.2,106730.14,1.12,147760.17,131491.53
S1E00647,S01_VoidShard_French,1,P031,VoidShard,False,mega,2024-02-27,French,SonicBridge,48,31054,2587,3450,3450,2590,240,EUR,441.0,116424.0,178901.38,1.12,143434.37,220406.5
S1E00646,S01_VoidShard_German,1,P031,VoidShard,False,mega,2024-02-27,German,SonicBridge,54,31054,2587,3450,3450,2590,250,EUR,420.0,115500.0,136567.32,1.12,142296.0,168250.94
S1E00653,S01_VoidShard_Japanese,1,P031,VoidShard,False,mega,2024-02-27,Japanese,TokyoVox,36,31054,2587,3450,3450,2590,198,EUR,1000.0,217800.0,212466.53,1.12,268329.6,261758.76
S1E00656,S01_VoidShard_Korean,1,P031,VoidShard,False,mega,2024-02-27,Korean,TokyoVox,36,31054,2587,3450,3450,2590,196,EUR,520.0,112112.0,138236.48,1.12,138121.98,170307.34
S1E00652,S01_VoidShard_LATAM,1,P031,VoidShard,False,mega,2024-02-27,LATAM,LatinaVox,38,31054,2587,3450,3450,2590,198,EUR,240.0,52272.0,59269.85,1.12,64399.1,73020.46
S1E00651,S01_VoidShard_Polish,1,P031,VoidShard,False,mega,2024-02-27,Polish,SonicBridge,36,31054,2587,3450,3450,2590,217,EUR,210.0,50127.0,70565.55,1.12,61756.46,86936.76
S1E00648,S01_VoidShard_Spanish,1,P031,VoidShard,False,mega,2024-02-27,Spanish,SonicBridge,39,31054,2587,3450,3450,2590,227,EUR,357.0,89142.9,84876.48,1.12,109824.05,104567.82
S1E00660,S02_VoidShard_BrazilianPortuguese,2,P031,VoidShard,False,mega,2024-06-18,Brazilian Portuguese,LatinaVox,38,22583,4106,4927,4106,5339,166,EUR,260.0,47476.0,53713.26,1.12,58490.43,66174.74
S1E00661,S02_VoidShard_Chinese,2,P031,VoidShard,False,mega,2024-06-18,Chinese,TokyoVox,32,22583,4106,4927,4106,5339,163,EUR,280.0,50204.0,52339.73,1.12,61851.33,64482.55
S1E00665,S02_VoidShard_Dutch,2,P031,VoidShard,False,mega,2024-06-18,Dutch,SonicBridge,38,22583,4106,4927,4106,5339,185,EUR,483.0,98290.5,111477.58,1.12,121093.9,137340.38
S1E00666,S02_VoidShard_English,2,P031,VoidShard,False,mega,2024-06-18,English,SonicBridge,46,22583,4106,4927,4106,5339,200,EUR,462.0,101640.0,89598.93,1.12,125220.48,110385.88
S1E00658,S02_VoidShard_French,2,P031,VoidShard,False,mega,2024-06-18,French,SonicBridge,48,22583,4106,4927,4106,5339,202,EUR,441.0,97990.2,94176.16,1.12,120723.93,116025.03
S1E00657,S02_VoidShard_German,2,P031,VoidShard,False,mega,2024-06-18,German,SonicBridge,54,22583,4106,4927,4106,5339,212,EUR,420.0,97944.0,100793.11,1.12,120667.01,124177.11
