EntryID,SessionID,Session_Order,ProjectID,Project,Archetype,Production_Date,Language,Vendor,Filecount,Wordcount,Number_of_Actors,Number_of_Characters,Time_Restriction,Scope_Spread,Cost_Forecast,Cost_Actuals,Currency,Exchange_Rate,Billing_Forecast,Billing_Actuals
E0136,S02_ThornRealm_Spanish_NoTR,2,P024,ThornRealm,indie,2025-10-27,Spanish,GridMark,508,3321,12,22,NoTR,Normal,3929.38,4966.95,EUR,1.21,5230.0,6611.01
E0137,S03_ThornRealm_BrazilianPortuguese_LipSync,3,P024,ThornRealm,indie,2026-04-05,Brazilian Portuguese,SoundHouse,269,1387,3,6,LipSync,Very Low,4850.69,4235.06,EUR,1.18,6296.2,5497.11
E0138,S03_ThornRealm_French_LipSync,3,P024,ThornRealm,indie,2026-04-05,French,SonicBridge,269,1387,3,6,LipSync,Very Low,8481.97,7797.09,EUR,1.18,11009.6,10120.62
E0139,S03_ThornRealm_German_LipSync,3,P024,ThornRealm,indie,2026-04-05,German,LarkFarm,269,1387,3,6,LipSync,Very Low,7308.73,7974.52,EUR,1.18,9486.73,10350.93
E0140,S03_ThornRealm_Polish_LipSync,3,P024,ThornRealm,indie,2026-04-05,Polish,GridMark,269,1387,3,6,LipSync,Very Low,3846.7,3378.36,EUR,1.18,4993.02,4385.11
E0141,S03_ThornRealm_Spanish_LipSync,3,P024,ThornRealm,indie,2026-04-05,Spanish,GridMark,269,1387,3,6,LipSync,Very Low,6539.39,5771.8,EUR,1.18,8488.13,7491.8
E0142,S01_FrozenFall_BrazilianPortuguese_NoTR,1,P025,FrozenFall,indie,2022-08-15,Brazilian Portuguese,SoundHouse,6015,47424,21,49,NoTR,High,34511.36,42802.69,EUR,1.05,39860.62,49437.11
E0143,S01_FrozenFall_English_NoTR,1,P025,FrozenFall,indie,2022-08-15,English,SonicBridge,6015,47424,21,49,NoTR,High,63220.66,76686.88,EUR,1.05,73019.86,88573.35
E0144,S01_FrozenFall_French_NoTR,1,P025,FrozenFall,indie,2022-08-15,French,SonicBridge,6015,47424,21,49,NoTR,High,60346.99,76440.94,EUR,1.05,69700.77,88289.29
E0145,S01_FrozenFall_German_NoTR,1,P025,FrozenFall,indie,2022-08-15,German,GridMark,6015,47424,21,49,NoTR,High,54736.5,69692.66,EUR,1.05,63220.66,80495.02
E0146,S01_FrozenFall_Polish_NoTR,1,P025,FrozenFall,indie,2022-08-15,Polish,SonicBridge,6015,47424,21,49,NoTR,High,28736.66,39993.97,EUR,1.05,33190.84,46193.04
E0147,S01_FrozenFall_Spanish_NoTR,1,P025,FrozenFall,indie,2022-08-15,Spanish,GridMark,6015,47424,21,49,NoTR,High,46526.02,61587.48,EUR,1.05,53737.55,71133.54
E0148,S02_FrozenFall_BrazilianPortuguese_LipSync,2,P025,FrozenFall,indie,2023-01-21,Brazilian Portuguese,SoundHouse,526,3511,6,14,LipSync,Very High,9484.99,13878.42,EUR,1.09,11372.5,16640.23
E0149,S02_FrozenFall_English_LipSync,2,P025,FrozenFall,indie,2023-01-21,English,SonicBridge,526,3511,6,14,LipSync,Very High,17375.36,25898.88,EUR,1.09,20833.06,31052.76
E0150,S02_FrozenFall_French_LipSync,2,P025,FrozenFall,indie,2023-01-21,French,SonicBridge,526,3511,6,14,LipSync,Very High,16585.57,21801.68,EUR,1.09,19886.1,26140.21
E0151,S02_FrozenFall_German_LipSync,2,P025,FrozenFall,indie,2023-01-21,German,GridMark,526,3511,6,14,LipSync,Very High,15043.6,22265.38,EUR,1.09,18037.28,26696.19
E0152,S02_FrozenFall_Polish_LipSync,2,P025,FrozenFall,indie,2023-01-21,Polish,SonicBridge,526,3511,6,14,LipSync,Very High,7897.89,10921.63,EUR,1.09,9469.57,13095.03
E0153,S02_FrozenFall_Spanish_LipSync,2,P025,FrozenFall,indie,2023-01-21,Spanish,GridMark,526,3511,6,14,LipSync,Very High,12787.06,16523.59,EUR,1.09,15331.68,19811.78
E0154,S01_CrystalStrike_BrazilianPortuguese_NoTR,1,P026,CrystalStrike,indie,2022-12-16,Brazilian Portuguese,LatinaVox,4035,35144,11,22,NoTR,Normal,23867.03,33392.7,EUR,1.05,27566.42,38568.57
E0155,S01_CrystalStrike_English_NoTR,1,P026,CrystalStrike,indie,2022-12-16,English,GridMark,4035,35144,11,22,NoTR,Normal,40390.35,50917.02,EUR,1.05,46650.85,58809.16
E0156,S01_CrystalStrike_French_NoTR,1,P026,CrystalStrike,indie,2022-12-16,French,GridMark,4035,35144,11,22,NoTR,Normal,38554.42,47070.9,EUR,1.05,44530.36,54366.89
E0157,S01_CrystalStrike_German_NoTR,1,P026,CrystalStrike,indie,2022-12-16,German,SonicBridge,4035,35144,11,22,NoTR,Normal,38554.42,50077.52,EUR,1.05,44530.36,57839.54
E0158,S01_CrystalStrike_Polish_NoTR,1,P026,CrystalStrike,indie,2022-12-16,Polish,LarkFarm,4035,35144,11,22,NoTR,Normal,17441.29,23180.13,EUR,1.05,20144.69,26773.05
E0159,S01_CrystalStrike_Spanish_NoTR,1,P026,CrystalStrike,indie,2022-12-16,Spanish,GridMark,4035,35144,11,22,NoTR,Normal,31210.72,36121.98,EUR,1.05,36048.38,41720.89
E0160,S02_CrystalStrike_BrazilianPortuguese_STR,2,P026,CrystalStrike,indie,2023-05-01,Brazilian Portuguese,LatinaVox,403,2168,8,16,STR,Very High,4426.96,4269.99,EUR,1.09,5307.93,5119.72
E0161,S02_CrystalStrike_English_STR,2,P026,CrystalStrike,indie,2023-05-01,English,GridMark,403,2168,8,16,STR,Very High,7491.77,7281.56,EUR,1.09,8982.63,8730.59
E0162,S02_CrystalStrike_French_STR,2,P026,CrystalStrike,indie,2023-05-01,French,GridMark,403,2168,8,16,STR,Very High,7151.24,7080.55,EUR,1.09,8574.34,8489.58
E0163,S02_CrystalStrike_German_STR,2,P026,CrystalStrike,indie,2023-05-01,German,SonicBridge,403,2168,8,16,STR,Very High,7151.24,6961.4,EUR,1.09,8574.34,8346.72
E0164,S02_CrystalStrike_Polish_STR,2,P026,CrystalStrike,indie,2023-05-01,Polish,LarkFarm,403,2168,8,16,STR,Very High,3235.08,2834.48,EUR,1.09,3878.86,3398.54
E0165,S02_CrystalStrike_Spanish_STR,2,P026,CrystalStrike,indie,2023-05-01,Spanish,GridMark,403,2168,8,16,STR,Very High,5789.1,5178.47,EUR,1.09,6941.13,6208.99
E0166,S03_CrystalStrike_BrazilianPortuguese_LipSync,3,P026,CrystalStrike,indie,2023-11-02,Brazilian Portuguese,LatinaVox,353,1689,3,6,LipSync,Low,6562.27,5402.11,EUR,1.09,7868.16,6477.13
E0167,S03_CrystalStrike_English_LipSync,3,P026,CrystalStrike,indie,2023-11-02,English,GridMark,353,1689,3,6,LipSync,Low,11105.38,8825.93,EUR,1.09,13315.35,10582.29
E0168,S03_CrystalStrike_French_LipSync,3,P026,CrystalStrike,indie,2023-11-02,French,GridMark,353,1689,3,6,LipSync,Low,10600.59,10257.74,EUR,1.09,12710.11,12299.03
E0169,S03_CrystalStrike_German_LipSync,3,P026,CrystalStrike,indie,2023-11-02,German,SonicBridge,353,1689,3,6,LipSync,Low,10600.59,9837.98,EUR,1.09,12710.11,11795.74
E0170,S03_CrystalStrike_Polish_LipSync,3,P026,CrystalStrike,indie,2023-11-02,Polish,LarkFarm,353,1689,3,6,LipSync,Low,4795.51,4434.26,EUR,1.09,5749.82,5316.68
E0171,S03_CrystalStrike_Spanish_LipSync,3,P026,CrystalStrike,indie,2023-11-02,Spanish,GridMark,353,1689,3,6,LipSync,Low,8581.43,8284.47,EUR,1.09,10289.13,9933.08
E0172,S01_SilverDrift_English_NoTR,1,P027,SilverDrift,indie,2024-01-20,English,SonicBridge,3189,27969,15,26,NoTR,Normal,33517.98,48288.66,EUR,1.12,41294.15,59491.63
E0173,S01_SilverDrift_French_NoTR,1,P027,SilverDrift,indie,2024-01-20,French,GridMark,3189,27969,15,26,NoTR,Normal,30470.9,54557.76,EUR,1.12,37540.15,67215.16
E0174,S01_SilverDrift_German_NoTR,1,P027,SilverDrift,indie,2024-01-20,German,GridMark,3189,27969,15,26,NoTR,Normal,29019.9,39783.61,EUR,1.12,35752.52,49013.41
E0175,S01_SilverDrift_Polish_NoTR,1,P027,SilverDrift,indie,2024-01-20,Polish,GridMark,3189,27969,15,26,NoTR,Normal,14509.95,20602.74,EUR,1.12,17876.26,25382.58
E0176,S01_SilverDrift_Spanish_NoTR,1,P027,SilverDrift,indie,2024-01-20,Spanish,GridMark,3189,27969,15,26,NoTR,Normal,24666.91,33967.48,EUR,1.12,30389.63,41847.94
E0177,S02_SilverDrift_English_NoTR,2,P027,SilverDrift,indie,2024-04-24,English,SonicBridge,2295,20602,15,26,NoTR,Normal,24121.6,31871.03,EUR,1.12,29717.81,39265.11
E0178,S02_SilverDrift_French_NoTR,2,P027,SilverDrift,indie,2024-04-24,French,GridMark,2295,20602,15,26,NoTR,Normal,21928.72,31376.22,EUR,1.12,27016.18,38655.5
E0179,S02_SilverDrift_German_NoTR,2,P027,SilverDrift,indie,2024-04-24,German,GridMark,2295,20602,15,26,NoTR,Normal,20884.5,27421.33,EUR,1.12,25729.7,33783.08
E0180,S02_SilverDrift_Polish_NoTR,2,P027,SilverDrift,indie,2024-04-24,Polish,GridMark,2295,20602,15,26,NoTR,Normal,10442.25,13525.36,EUR,1.12,12864.85,16663.24
E0181,S02_SilverDrift_Spanish_NoTR,2,P027,SilverDrift,indie,2024-04-24,Spanish,GridMark,2295,20602,15,26,NoTR,Normal,17751.82,22470.37,EUR,1.12,21870.24,27683.5
E0182,S03_SilverDrift_English_LipSync,3,P027,SilverDrift,indie,2024-11-08,English,SonicBridge,479,2186,4,8,LipSync,High,15822.81,12693.95,EUR,1.12,19493.7,15638.95
E0183,S03_SilverDrift_French_LipSync,3,P027,SilverDrift,indie,2024-11-08,French,GridMark,479,2186,4,8,LipSync,High,14384.37,11307.33,EUR,1.12,17721.54,13930.63
E0184,S03_SilverDrift_German_LipSync,3,P027,SilverDrift,indie,2024-11-08,German,GridMark,479,2186,4,8,LipSync,High,13699.4,15047.55,EUR,1.12,16877.66,18538.58
E0185,S03_SilverDrift_Polish_LipSync,3,P027,SilverDrift,indie,2024-11-08,Polish,GridMark,479,2186,4,8,LipSync,High,6849.7,6020.32,EUR,1.12,8438.83,7417.03
E0186,S03_SilverDrift_Spanish_LipSync,3,P027,SilverDrift,indie,2024-11-08,Spanish,GridMark,479,2186,4,8,LipSync,High,11644.49,11228.15,EUR,1.12,14346.01,13833.08
E0187,S01_ShatteredEdge_BrazilianPortuguese_NoTR,1,P028,ShatteredEdge,indie,2021-05-14,Brazilian Portuguese,LatinaVox,2861,27561,16,24,NoTR,Normal,16922.81,23065.64,EUR,1.18,21965.81,29939.2
E0188,S01_ShatteredEdge_English_NoTR,1,P028,ShatteredEdge,indie,2021-05-14,English,SonicBridge,2861,27561,16,24,NoTR,Normal,30070.54,45879.77,EUR,1.18,39031.56,59551.94
E0189,S01_ShatteredEdge_French_NoTR,1,P028,ShatteredEdge,indie,2021-05-14,French,LarkFarm,2861,27561,16,24,NoTR,Normal,25970.01,34426.74,EUR,1.18,33709.07,44685.91
E0190,S01_ShatteredEdge_German_NoTR,1,P028,ShatteredEdge,indie,2021-05-14,German,SonicBridge,2861,27561,16,24,NoTR,Normal,27336.85,39705.46,EUR,1.18,35483.23,51537.69
E0191,S01_ShatteredEdge_Spanish_NoTR,1,P028,ShatteredEdge,indie,2021-05-14,Spanish,LarkFarm,2861,27561,16,24,NoTR,Normal,21023.34,28689.17,EUR,1.18,27288.3,37238.54
E0192,S02_ShatteredEdge_BrazilianPortuguese_NoTR,2,P028,ShatteredEdge,indie,2021-08-16,Brazilian Portuguese,LatinaVox,708,5893,16,24,NoTR,Very High,4187.82,4912.36,EUR,1.18,5435.79,6376.24
E0193,S02_ShatteredEdge_English_NoTR,2,P028,ShatteredEdge,indie,2021-08-16,English,SonicBridge,708,5893,16,24,NoTR,Very High,7441.43,10798.03,EUR,1.18,9658.98,14015.84
E0194,S02_ShatteredEdge_French_NoTR,2,P028,ShatteredEdge,indie,2021-08-16,French,LarkFarm,708,5893,16,24,NoTR,Very High,6426.69,8414.18,EUR,1.18,8341.84,10921.61
E0195,S02_ShatteredEdge_German_NoTR,2,P028,ShatteredEdge,indie,2021-08-16,German,SonicBridge,708,5893,16,24,NoTR,Very High,6764.94,9365.06,EUR,1.18,8780.89,12155.85
E0196,S02_ShatteredEdge_Spanish_NoTR,2,P028,ShatteredEdge,indie,2021-08-16,Spanish,LarkFarm,708,5893,16,24,NoTR,Very High,5202.56,8518.61,EUR,1.18,6752.92,11057.16
E0197,S03_ShatteredEdge_BrazilianPortuguese_STR,3,P028,ShatteredEdge,indie,2021-12-08,Brazilian Portuguese,LatinaVox,356,2578,12,18,STR,Very High,3910.66,5262.26,EUR,1.18,5076.04,6830.41
E0198,S03_ShatteredEdge_English_STR,3,P028,ShatteredEdge,indie,2021-12-08,English,SonicBridge,356,2578,12,18,STR,Very High,6948.94,8898.36,EUR,1.18,9019.72,11550.07
E0199,S03_ShatteredEdge_French_STR,3,P028,ShatteredEdge,indie,2021-12-08,French,LarkFarm,356,2578,12,18,STR,Very High,6001.36,8303.17,EUR,1.18,7789.77,10777.51
E0200,S03_ShatteredEdge_German_STR,3,P028,ShatteredEdge,indie,2021-12-08,German,SonicBridge,356,2578,12,18,STR,Very High,6317.22,7743.03,EUR,1.18,8199.75,10050.45
E0201,S03_ShatteredEdge_Spanish_STR,3,P028,ShatteredEdge,indie,2021-12-08,Spanish,LarkFarm,356,2578,12,18,STR,Very High,4858.24,5892.8,EUR,1.18,6306.0,7648.85
E0202,S04_ShatteredEdge_BrazilianPortuguese_LipSync,4,P028,ShatteredEdge,indie,2021-12-31,Brazilian Portuguese,LatinaVox,312,1620,4,7,LipSync,Very Low,5800.08,6306.23,EUR,1.18,7528.5,8185.49
E0203,S04_ShatteredEdge_English_LipSync,4,P028,ShatteredEdge,indie,2021-12-31,English,SonicBridge,312,1620,4,7,LipSync,Very Low,10306.3,9234.24,EUR,1.18,13377.58,11986.04
E0204,S04_ShatteredEdge_French_LipSync,4,P028,ShatteredEdge,indie,2021-12-31,French,LarkFarm,312,1620,4,7,LipSync,Very Low,8900.89,8181.06,EUR,1.18,11553.36,10619.02
E0205,S04_ShatteredEdge_German_LipSync,4,P028,ShatteredEdge,indie,2021-12-31,German,SonicBridge,312,1620,4,7,LipSync,Very Low,9369.36,8035.36,EUR,1.18,12161.43,10429.9
E0206,S04_ShatteredEdge_Spanish_LipSync,4,P028,ShatteredEdge,indie,2021-12-31,Spanish,LarkFarm,312,1620,4,7,LipSync,Very Low,7205.48,6548.77,EUR,1.18,9352.71,8500.3
E0207,S01_ScarletFable_BrazilianPortuguese_NoTR,1,P029,ScarletFable,mid,2023-11-16,Brazilian Portuguese,LatinaVox,6548,56361,27,69,NoTR,Low,38731.42,43017.71,EUR,1.09,46438.97,51578.23
E0208,S01_ScarletFable_Chinese_NoTR,1,P029,ScarletFable,mid,2023-11-16,Chinese,TokyoVox,6548,56361,27,69,NoTR,Low,41710.76,50326.44,EUR,1.09,50011.2,60341.4
E0209,S01_ScarletFable_English_NoTR,1,P029,ScarletFable,mid,2023-11-16,English,SonicBridge,6548,56361,27,69,NoTR,Low,68822.75,93750.96,EUR,1.09,82518.48,112407.4
E0210,S01_ScarletFable_French_NoTR,1,P029,ScarletFable,mid,2023-11-16,French,SonicBridge,6548,56361,27,69,NoTR,Low,65694.45,88672.84,EUR,1.09,78767.65,106318.74
E0211,S01_ScarletFable_German_NoTR,1,P029,ScarletFable,mid,2023-11-16,German,LarkFarm,6548,56361,27,69,NoTR,Low,56607.46,64185.69,EUR,1.09,67872.34,76958.64
E0212,S01_ScarletFable_LATAM_NoTR,1,P029,ScarletFable,mid,2023-11-16,LATAM,SoundHouse,6548,56361,27,69,NoTR,Low,34679.52,48135.14,EUR,1.09,41580.74,57714.03
E0213,S01_ScarletFable_Spanish_NoTR,1,P029,ScarletFable,mid,2023-11-16,Spanish,LarkFarm,6548,56361,27,69,NoTR,Low,48116.34,71514.81,EUR,1.09,57691.49,85746.26
E0214,S02_ScarletFable_BrazilianPortuguese_NoTR,2,P029,ScarletFable,mid,2024-05-11,Brazilian Portuguese,LatinaVox,1580,10962,27,69,NoTR,High,9345.7,7861.87,EUR,1.12,11513.9,9685.82
E0215,S02_ScarletFable_Chinese_NoTR,2,P029,ScarletFable,mid,2024-05-11,Chinese,TokyoVox,1580,10962,27,69,NoTR,High,10064.6,10109.58,EUR,1.12,12399.59,12455.0
E0216,S02_ScarletFable_English_NoTR,2,P029,ScarletFable,mid,2024-05-11,English,SonicBridge,1580,10962,27,69,NoTR,High,16606.59,18019.37,EUR,1.12,20459.32,22199.86
E0217,S02_ScarletFable_French_NoTR,2,P029,ScarletFable,mid,2024-05-11,French,SonicBridge,1580,10962,27,69,NoTR,High,15851.75,18387.3,EUR,1.12,19529.36,22653.15
E0218,S02_ScarletFable_German_NoTR,2,P029,ScarletFable,mid,2024-05-11,German,LarkFarm,1580,10962,27,69,NoTR,High,13659.1,15430.12,EUR,1.12,16828.01,19009.91
E0219,S02_ScarletFable_LATAM_NoTR,2,P029,ScarletFable,mid,2024-05-11,LATAM,SoundHouse,1580,10962,27,69,NoTR,High,8368.0,8940.74,EUR,1.12,10309.38,11014.99
E0220,S02_ScarletFable_Spanish_NoTR,2,P029,ScarletFable,mid,2024-05-11,Spanish,LarkFarm,1580,10962,27,69,NoTR,High,11610.23,11753.4,EUR,1.12,14303.8,14480.19
E0221,S03_ScarletFable_BrazilianPortuguese_LipSync,3,P029,ScarletFable,mid,2024-07-13,Brazilian Portuguese,LatinaVox,788,2759,8,20,LipSync,Normal,14648.92,10988.35,EUR,1.12,18047.47,13537.65
E0222,S03_ScarletFable_Chinese_LipSync,3,P029,ScarletFable,mid,2024-07-13,Chinese,TokyoVox,788,2759,8,20,LipSync,Normal,15775.76,9400.6,EUR,1.12,19435.74,11581.54
E0223,S03_ScarletFable_English_LipSync,3,P029,ScarletFable,mid,2024-07-13,English,SonicBridge,788,2759,8,20,LipSync,Normal,26030.0,17582.02,EUR,1.12,32068.96,21661.05
E0224,S03_ScarletFable_French_LipSync,3,P029,ScarletFable,mid,2024-07-13,French,SonicBridge,788,2759,8,20,LipSync,Normal,24846.82,14812.72,EUR,1.12,30611.28,18249.27
E0225,S03_ScarletFable_German_LipSync,3,P029,ScarletFable,mid,2024-07-13,German,LarkFarm,788,2759,8,20,LipSync,Normal,21409.96,16307.36,EUR,1.12,26377.07,20090.67
E0226,S03_ScarletFable_LATAM_LipSync,3,P029,ScarletFable,mid,2024-07-13,LATAM,SoundHouse,788,2759,8,20,LipSync,Normal,13116.42,9622.32,EUR,1.12,16159.43,11854.7
E0227,S03_ScarletFable_Spanish_LipSync,3,P029,ScarletFable,mid,2024-07-13,Spanish,LarkFarm,788,2759,8,20,LipSync,Normal,18198.47,11743.52,EUR,1.12,22420.52,14468.02
E0228,S04_ScarletFable_BrazilianPortuguese_NoTR,4,P029,ScarletFable,mid,2024-09-09,Brazilian Portuguese,LatinaVox,1072,8592,27,69,NoTR,High,6340.88,9177.1,EUR,1.12,7811.96,11306.19
E0229,S04_ScarletFable_Chinese_NoTR,4,P029,ScarletFable,mid,2024-09-09,Chinese,TokyoVox,1072,8592,27,69,NoTR,High,6828.64,9529.67,EUR,1.12,8412.88,11740.55
E0230,S04_ScarletFable_English_NoTR,4,P029,ScarletFable,mid,2024-09-09,English,SonicBridge,1072,8592,27,69,NoTR,High,11267.26,15455.94,EUR,1.12,13881.26,19041.72
E0231,S04_ScarletFable_French_NoTR,4,P029,ScarletFable,mid,2024-09-09,French,SonicBridge,1072,8592,27,69,NoTR,High,10755.11,16062.04,EUR,1.12,13250.3,19788.43
E0232,S04_ScarletFable_German_NoTR,4,P029,ScarletFable,mid,2024-09-09,German,LarkFarm,1072,8592,27,69,NoTR,High,9267.44,12330.75,EUR,1.12,11417.49,15191.48
E0233,S04_ScarletFable_LATAM_NoTR,4,P029,ScarletFable,mid,2024-09-09,LATAM,SoundHouse,1072,8592,27,69,NoTR,High,5677.53,8245.82,EUR,1.12,6994.72,10158.85
E0234,S04_ScarletFable_Spanish_NoTR,4,P029,ScarletFable,mid,2024-09-09,Spanish,LarkFarm,1072,8592,27,69,NoTR,High,7877.32,11519.29,EUR,1.12,9704.86,14191.77
E0235,S01_RuinedWatch_BrazilianPortuguese_NoTR,1,P030,RuinedWatch,mid,2025-08-31,Brazilian Portuguese,LatinaVox,4730,42537,25,48,NoTR,Normal,27977.95,32284.23,EUR,1.21,37238.65,42970.31
E0236,S01_RuinedWatch_Chinese_NoTR,1,P030,RuinedWatch,mid,2025-08-31,Chinese,TokyoVox,4730,42537,25,48,NoTR,Normal,30130.1,40153.55,EUR,1.21,40103.16,53444.38
E0237,S01_RuinedWatch_English_NoTR,1,P030,RuinedWatch,mid,2025-08-31,English,GridMark,4730,42537,25,48,NoTR,Normal,47347.3,66947.2,EUR,1.21,63019.26,89106.72
E0238,S01_RuinedWatch_French_NoTR,1,P030,RuinedWatch,mid,2025-08-31,French,GridMark,4730,42537,25,48,NoTR,Normal,45195.15,55218.26,EUR,1.21,60154.74,73495.5
E0239,S01_RuinedWatch_German_NoTR,1,P030,RuinedWatch,mid,2025-08-31,German,GridMark,4730,42537,25,48,NoTR,Normal,43043.0,65917.9,EUR,1.21,57290.23,87736.72
E0240,S01_RuinedWatch_Polish_NoTR,1,P030,RuinedWatch,mid,2025-08-31,Polish,LarkFarm,4730,42537,25,48,NoTR,Normal,20445.42,28206.93,EUR,1.21,27212.85,37543.42
E0241,S01_RuinedWatch_Spanish_NoTR,1,P030,RuinedWatch,mid,2025-08-31,Spanish,GridMark,4730,42537,25,48,NoTR,Normal,36586.55,58536.61,EUR,1.21,48696.7,77912.23
E0242,S02_RuinedWatch_BrazilianPortuguese_LipSync,2,P030,RuinedWatch,mid,2025-12-05,Brazilian Portuguese,LatinaVox,646,2585,7,14,LipSync,Very Low,12009.14,9351.81,EUR,1.21,15984.17,12447.26
E0243,S02_RuinedWatch_Chinese_LipSync,2,P030,RuinedWatch,mid,2025-12-05,Chinese,TokyoVox,646,2585,7,14,LipSync,Very Low,12932.92,9682.02,EUR,1.21,17213.72,12886.77
E0244,S02_RuinedWatch_English_LipSync,2,P030,RuinedWatch,mid,2025-12-05,English,GridMark,646,2585,7,14,LipSync,Very Low,20323.16,13988.86,EUR,1.21,27050.13,18619.17
E0245,S02_RuinedWatch_French_LipSync,2,P030,RuinedWatch,mid,2025-12-05,French,GridMark,646,2585,7,14,LipSync,Very Low,19399.38,13568.27,EUR,1.21,25820.57,18059.37
E0246,S02_RuinedWatch_German_LipSync,2,P030,RuinedWatch,mid,2025-12-05,German,GridMark,646,2585,7,14,LipSync,Very Low,18475.6,13220.05,EUR,1.21,24591.02,17595.89
E0247,S02_RuinedWatch_Polish_LipSync,2,P030,RuinedWatch,mid,2025-12-05,Polish,LarkFarm,646,2585,7,14,LipSync,Very Low,8775.91,6861.4,EUR,1.21,11680.74,9132.52
E0248,S02_RuinedWatch_Spanish_LipSync,2,P030,RuinedWatch,mid,2025-12-05,Spanish,GridMark,646,2585,7,14,LipSync,Very Low,15704.26,10899.49,EUR,1.21,20902.37,14507.22
E0249,S03_RuinedWatch_BrazilianPortuguese_HTR,3,P030,RuinedWatch,mid,2025-12-21,Brazilian Portuguese,LatinaVox,754,4802,17,33,HTR,High,9556.95,10669.62,EUR,1.21,12720.3,14201.26
E0250,S03_RuinedWatch_Chinese_HTR,3,P030,RuinedWatch,mid,2025-12-21,Chinese,TokyoVox,754,4802,17,33,HTR,High,10292.1,12757.33,EUR,1.21,13698.79,16980.01
E0251,S03_RuinedWatch_English_HTR,3,P030,RuinedWatch,mid,2025-12-21,English,GridMark,754,4802,17,33,HTR,High,16173.3,19828.84,EUR,1.21,21526.66,26392.19
E0252,S03_RuinedWatch_French_HTR,3,P030,RuinedWatch,mid,2025-12-21,French,GridMark,754,4802,17,33,HTR,High,15438.15,18956.71,EUR,1.21,20548.18,25231.38
E0253,S03_RuinedWatch_German_HTR,3,P030,RuinedWatch,mid,2025-12-21,German,GridMark,754,4802,17,33,HTR,High,14703.0,18320.61,EUR,1.21,19569.69,24384.73
E0254,S03_RuinedWatch_Polish_HTR,3,P030,RuinedWatch,mid,2025-12-21,Polish,LarkFarm,754,4802,17,33,HTR,High,6983.92,8140.77,EUR,1.21,9295.6,10835.36
E0255,S03_RuinedWatch_Spanish_HTR,3,P030,RuinedWatch,mid,2025-12-21,Spanish,GridMark,754,4802,17,33,HTR,High,12497.55,13655.73,EUR,1.21,16634.24,18175.78
E0256,S04_RuinedWatch_BrazilianPortuguese_NoTR,4,P030,RuinedWatch,mid,2026-02-26,Brazilian Portuguese,LatinaVox,2815,23015,25,48,NoTR,High,16650.72,21049.19,EUR,1.18,21612.63,27321.85
E0257,S04_RuinedWatch_Chinese_NoTR,4,P030,RuinedWatch,mid,2026-02-26,Chinese,TokyoVox,2815,23015,25,48,NoTR,High,17931.55,22640.29,EUR,1.18,23275.15,29387.1
E0258,S04_RuinedWatch_English_NoTR,4,P030,RuinedWatch,mid,2026-02-26,English,GridMark,2815,23015,25,48,NoTR,High,28178.15,39528.94,EUR,1.18,36575.24,51308.56
E0259,S04_RuinedWatch_French_NoTR,4,P030,RuinedWatch,mid,2026-02-26,French,GridMark,2815,23015,25,48,NoTR,High,26897.33,32959.68,EUR,1.18,34912.73,42781.66
E0260,S04_RuinedWatch_German_NoTR,4,P030,RuinedWatch,mid,2026-02-26,German,GridMark,2815,23015,25,48,NoTR,High,25616.5,36453.37,EUR,1.18,33250.22,47316.47
E0261,S04_RuinedWatch_Polish_NoTR,4,P030,RuinedWatch,mid,2026-02-26,Polish,LarkFarm,2815,23015,25,48,NoTR,High,12167.84,16700.08,EUR,1.18,15793.86,21676.7
E0262,S04_RuinedWatch_Spanish_NoTR,4,P030,RuinedWatch,mid,2026-02-26,Spanish,GridMark,2815,23015,25,48,NoTR,High,21774.02,29226.31,EUR,1.18,28262.68,37935.75
E0263,S01_ChromeChain_Chinese_NoTR,1,P031,ChromeChain,mid,2022-04-01,Chinese,AsiaSound,8305,76574,53,116,NoTR,Normal,48670.62,69081.63,EUR,1.05,56214.57,79789.28
E0264,S01_ChromeChain_English_NoTR,1,P031,ChromeChain,mid,2022-04-01,English,LarkFarm,8305,76574,53,116,NoTR,Normal,78976.4,108095.76,EUR,1.05,91217.74,124850.6
E0265,S01_ChromeChain_French_NoTR,1,P031,ChromeChain,mid,2022-04-01,French,SonicBridge,8305,76574,53,116,NoTR,Normal,83321.99,115430.97,EUR,1.05,96236.9,133322.77
E0266,S01_ChromeChain_German_NoTR,1,P031,ChromeChain,mid,2022-04-01,German,LarkFarm,8305,76574,53,116,NoTR,Normal,71796.72,110228.67,EUR,1.05,82925.21,127314.11
E0267,S01_ChromeChain_Polish_NoTR,1,P031,ChromeChain,mid,2022-04-01,Polish,SonicBridge,8305,76574,53,116,NoTR,Normal,39677.14,53529.54,EUR,1.05,45827.1,61826.62
E0268,S01_ChromeChain_Spanish_NoTR,1,P031,ChromeChain,mid,2022-04-01,Spanish,SonicBridge,8305,76574,53,116,NoTR,Normal,67451.13,98518.02,EUR,1.05,77906.06,113788.31
E0269,S02_ChromeChain_Chinese_NoTR,2,P031,ChromeChain,mid,2022-10-07,Chinese,AsiaSound,2671,21756,53,116,NoTR,High,15653.13,18180.91,EUR,1.05,18079.37,20998.95
E0270,S02_ChromeChain_English_NoTR,2,P031,ChromeChain,mid,2022-10-07,English,LarkFarm,2671,21756,53,116,NoTR,High,25399.87,35667.14,EUR,1.05,29336.85,41195.55
